IDSensor,IDStation,Pollutant,NameStation,Altitude,Province,Latitude,Longitude,ARPA_zone,ARPA_stat_type,LAU_Code,GISCO_ID,CNTR_CODE,LAU_NAME,POP_2020,POP_DENS_2,AREA_KM2,FID,NUTS3_Code,NUTS0_Code,NUTS0_Name,NUTS1_Code,NUTS1_Name,NUTS2_Code,NUTS2_Name,NUTS3_Name,NUTS3_UrbRur,NUTS3_Remoteness,NUTS3_Metropol,NUTS3_Coastal,NUTS3_Mountain,NUTS3_Border,DateStart,DateStop,Frequency,Source
9896,609,NOx,Casirate D'Adda Via Cimitero,108,"BG",45.4982271339449,9.55623226235176,A,RB,016059,IT_016059,IT,"Casirate d'Adda",4121,404.62479046,10.18474423,IT_016059,ITC46,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Bergamo",perdominantly urban,"predominantly urban",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2005-11-10,NaT,Hourly,ARPA (open data)
6408,626,NOx,Corte De Cortesi Con Cignone Via Villa Strada Forca,57,"CR",45.2784875547884,10.0062023912043,B,RB,019032,IT_019032,IT,"Corte de' Cortesi con Cignone",1075,83.6031654,12.85836481,IT_019032,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-01-01,NaT,Hourly,ARPA (open data)
5950,626,NO2,Corte De Cortesi Con Cignone Via Villa Strada Forca,57,"CR",45.2784875547884,10.0062023912043,B,RB,019032,IT_019032,IT,"Corte de' Cortesi con Cignone",1075,83.6031654,12.85836481,IT_019032,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1996-05-17,NaT,Hourly,ARPA (open data)
10258,626,NH3,Corte De Cortesi Con Cignone Via Villa Strada Forca,57,"CR",45.2784875547884,10.0062023912043,B,RB,019032,IT_019032,IT,"Corte de' Cortesi con Cignone",1075,83.6031654,12.85836481,IT_019032,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2006-11-22,NaT,Daily,ARPA (open data)
12577,627,PM2.5,Cremona Pzza Cadorna,39,"CR",45.1319469128517,10.015741513336,A,UT,019036,IT_019036,IT,"Cremona",72672,1030.23358272,70.53934294,IT_019036,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2012-01-01,NaT,Daily,ARPA (open data)
10580,627,SO2,Cremona Pzza Cadorna,39,"CR",45.1319469128517,10.015741513336,A,UT,019036,IT_019036,IT,"Cremona",72672,1030.23358272,70.53934294,IT_019036,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2010-09-01,NaT,Hourly,ARPA (open data)
6412,627,NOx,Cremona Pzza Cadorna,39,"CR",45.1319469128517,10.015741513336,A,UT,019036,IT_019036,IT,"Cremona",72672,1030.23358272,70.53934294,IT_019036,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-01-01,NaT,Hourly,ARPA (open data)
5953,627,NO2,Cremona Pzza Cadorna,39,"CR",45.1319469128517,10.015741513336,A,UT,019036,IT_019036,IT,"Cremona",72672,1030.23358272,70.53934294,IT_019036,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1997-12-12,NaT,Hourly,ARPA (open data)
12584,627,PM10,Cremona Pzza Cadorna,39,"CR",45.1319469128517,10.015741513336,A,UT,019036,IT_019036,IT,"Cremona",72672,1030.23358272,70.53934294,IT_019036,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2012-01-01,NaT,Daily,ARPA (open data)
6411,627,CO,Cremona Pzza Cadorna,39,"CR",45.1319469128517,10.015741513336,A,UT,019036,IT_019036,IT,"Cremona",72672,1030.23358272,70.53934294,IT_019036,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1997-12-12,NaT,Hourly,ARPA (open data)
6419,629,NOx,Crema Via Xi Febbraio,79,"CR",45.3663090781943,9.70394551361317,B,SB,019035,IT_019035,IT,"Crema",34606,1001.7012306,34.5472272,IT_019035,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-01-01,NaT,Hourly,ARPA (open data)
5958,629,NO2,Crema Via Xi Febbraio,79,"CR",45.3663090781943,9.70394551361317,B,SB,019035,IT_019035,IT,"Crema",34606,1001.7012306,34.5472272,IT_019035,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1992-11-01,NaT,Hourly,ARPA (open data)
10339,629,PM10,Crema Via Xi Febbraio,79,"CR",45.3663090781943,9.70394551361317,B,SB,019035,IT_019035,IT,"Crema",34606,1001.7012306,34.5472272,IT_019035,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2007-09-25,NaT,Daily,ARPA (open data)
5959,629,SO2,Crema Via Xi Febbraio,79,"CR",45.3663090781943,9.70394551361317,B,SB,019035,IT_019035,IT,"Crema",34606,1001.7012306,34.5472272,IT_019035,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1992-11-01,NaT,Hourly,ARPA (open data)
6418,629,CO,Crema Via Xi Febbraio,79,"CR",45.3663090781943,9.70394551361317,B,SB,019035,IT_019035,IT,"Crema",34606,1001.7012306,34.5472272,IT_019035,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1996-05-17,NaT,Hourly,ARPA (open data)
6945,633,PM10,Soresina Via Landriani,70,"CR",45.2839771544676,9.86339841999363,B,ST,019098,IT_019098,IT,"Soresina",8857,309.83583662,28.58610578,IT_019098,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2000-02-04,NaT,Daily,ARPA (open data)
6428,633,NOx,Soresina Via Landriani,70,"CR",45.2839771544676,9.86339841999363,B,ST,019098,IT_019098,IT,"Soresina",8857,309.83583662,28.58610578,IT_019098,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-01-01,NaT,Hourly,ARPA (open data)
17159,633,PM2.5,Soresina Via Landriani,70,"CR",45.2839771544676,9.86339841999363,B,ST,019098,IT_019098,IT,"Soresina",8857,309.83583662,28.58610578,IT_019098,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2012-10-11,NaT,Daily,ARPA (open data)
5965,633,NO2,Soresina Via Landriani,70,"CR",45.2839771544676,9.86339841999363,B,ST,019098,IT_019098,IT,"Soresina",8857,309.83583662,28.58610578,IT_019098,ITC4A,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Cremona",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,1999-10-16,NaT,Hourly,ARPA (open data)
6690,642,NOx,Pavia Via Folperti,77,"PV",45.1946760990779,9.16463830063009,A,UB,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-06-01,NaT,Hourly,ARPA (open data)
20157,642,PM2.5,Pavia Via Folperti,77,"PV",45.1946760990779,9.16463830063009,A,UB,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2013-11-20,NaT,Daily,ARPA (open data)
6686,642,SO2,Pavia Via Folperti,77,"PV",45.1946760990779,9.16463830063009,A,UB,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-06-01,NaT,Hourly,ARPA (open data)
12028,642,PM10,Pavia Via Folperti,77,"PV",45.1946760990779,9.16463830063009,A,UB,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2011-02-04,NaT,Daily,ARPA (open data)
6685,642,NO2,Pavia Via Folperti,77,"PV",45.1946760990779,9.16463830063009,A,UB,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-06-01,NaT,Hourly,ARPA (open data)
20156,642,NH3,Pavia Via Folperti,77,"PV",45.1946760990779,9.16463830063009,A,UB,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2013-11-20,NaT,Daily,ARPA (open data)
6705,643,CO,Pavia Pzza Minerva,77,"PV",45.1863290804948,9.14666604128678,A,UT,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-03-03,NaT,Hourly,ARPA (open data)
6706,643,NOx,Pavia Pzza Minerva,77,"PV",45.1863290804948,9.14666604128678,A,UT,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-03-03,NaT,Hourly,ARPA (open data)
6947,643,PM10,Pavia Pzza Minerva,77,"PV",45.1863290804948,9.14666604128678,A,UT,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-06-06,NaT,Daily,ARPA (open data)
6701,643,NO2,Pavia Pzza Minerva,77,"PV",45.1863290804948,9.14666604128678,A,UT,018110,IT_018110,IT,"Pavia",73334,1158.7539285,63.28694833,IT_018110,ITC48,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Pavia",intermediate,"intermediate, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2002-03-03,NaT,Hourly,ARPA (open data)
6764,649,CO,Brescia Via Broletto,149,"BS",45.5400578469714,10.2228184492742,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1983-01-01,NaT,Hourly,ARPA (open data)
30158,649,PM2.5,Brescia Via Broletto,149,"BS",45.5400578469714,10.2228184492742,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2013-12-13,NaT,Daily,ARPA (open data)
6761,649,NO2,Brescia Via Broletto,149,"BS",45.5400578469714,10.2228184492742,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1983-01-01,NaT,Hourly,ARPA (open data)
6766,649,NOx,Brescia Via Broletto,149,"BS",45.5400578469714,10.2228184492742,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1992-08-05,NaT,Hourly,ARPA (open data)
6951,649,PM10,Brescia Via Broletto,149,"BS",45.5400578469714,10.2228184492742,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2000-09-23,NaT,Daily,ARPA (open data)
6782,652,CO,Brescia Via Turati,154,"BS",45.539529434956,10.2317859074772,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1999-01-12,NaT,Hourly,ARPA (open data)
6781,652,NO2,Brescia Via Turati,154,"BS",45.539529434956,10.2317859074772,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1999-01-13,NaT,Hourly,ARPA (open data)
6784,652,NOx,Brescia Via Turati,154,"BS",45.539529434956,10.2317859074772,Agg_BS,UT,017029,IT_017029,IT,"Brescia",199579,2207.89807837,90.39321242,IT_017029,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1999-10-01,NaT,Hourly,ARPA (open data)
6801,654,CO,Sarezzo Via Minelli,269,"BS",45.6496267122407,10.205090218837,Agg_BS,UB,017174,IT_017174,IT,"Sarezzo",13265,750.06911634,17.6850369,IT_017174,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-02-18,NaT,Hourly,ARPA (open data)
6798,654,NO2,Sarezzo Via Minelli,269,"BS",45.6496267122407,10.205090218837,Agg_BS,UB,017174,IT_017174,IT,"Sarezzo",13265,750.06911634,17.6850369,IT_017174,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-02-18,NaT,Hourly,ARPA (open data)
6803,654,NOx,Sarezzo Via Minelli,269,"BS",45.6496267122407,10.205090218837,Agg_BS,UB,017174,IT_017174,IT,"Sarezzo",13265,750.06911634,17.6850369,IT_017174,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-01-01,NaT,Hourly,ARPA (open data)
6952,654,PM10,Sarezzo Via Minelli,269,"BS",45.6496267122407,10.205090218837,Agg_BS,UB,017174,IT_017174,IT,"Sarezzo",13265,750.06911634,17.6850369,IT_017174,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2000-06-23,NaT,Daily,ARPA (open data)
30159,655,NOx,Darfo Boario Terme Via De Amicis,221,"BS",45.8746021098904,10.1773568089814,D,SB,017065,IT_017065,IT,"Darfo Boario Terme",15656,433.73938987,36.09540744,IT_017065,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2013-01-23,NaT,Hourly,ARPA (open data)
10450,655,PM2.5,Darfo Boario Terme Via De Amicis,221,"BS",45.8746021098904,10.1773568089814,D,SB,017065,IT_017065,IT,"Darfo Boario Terme",15656,433.73938987,36.09540744,IT_017065,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2008-12-23,NaT,Daily,ARPA (open data)
10501,655,PM10,Darfo Boario Terme Via De Amicis,221,"BS",45.8746021098904,10.1773568089814,D,SB,017065,IT_017065,IT,"Darfo Boario Terme",15656,433.73938987,36.09540744,IT_017065,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2008-12-23,NaT,Daily,ARPA (open data)
30160,655,NO2,Darfo Boario Terme Via De Amicis,221,"BS",45.8746021098904,10.1773568089814,D,SB,017065,IT_017065,IT,"Darfo Boario Terme",15656,433.73938987,36.09540744,IT_017065,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2013-12-13,NaT,Hourly,ARPA (open data)
6817,656,NOx,Gambara Via Parma,47,"BS",45.2495436247462,10.2991194960641,B,RB,017073,IT_017073,IT,"Gambara",4660,147.45828816,31.60215718,IT_017073,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-01-01,NaT,Hourly,ARPA (open data)
6813,656,NO2,Gambara Via Parma,47,"BS",45.2495436247462,10.2991194960641,B,RB,017073,IT_017073,IT,"Gambara",4660,147.45828816,31.60215718,IT_017073,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-02-16,NaT,Hourly,ARPA (open data)
6831,657,NOx,Lonato Del Garda Via Del Marchesino,180,"BS",45.4637531362103,10.4807720435713,A,UB,017092,IT_017092,IT,"Lonato del Garda",16812,246.42508739,68.22357325,IT_017092,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-01-01,NaT,Hourly,ARPA (open data)
6826,657,NO2,Lonato Del Garda Via Del Marchesino,180,"BS",45.4637531362103,10.4807720435713,A,UB,017092,IT_017092,IT,"Lonato del Garda",16812,246.42508739,68.22357325,IT_017092,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-02-16,NaT,Hourly,ARPA (open data)
6841,659,NO2,Odolo Via Praes,349,"BS",45.6460496337252,10.389295302792,C,SB,017121,IT_017121,IT,"Odolo",1929,294.90762548,6.54103127,IT_017121,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2013-12-13,NaT,Hourly,ARPA (open data)
6845,659,NOx,Odolo Via Praes,349,"BS",45.6460496337252,10.389295302792,C,SB,017121,IT_017121,IT,"Odolo",1929,294.90762548,6.54103127,IT_017121,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1990-10-08,NaT,Hourly,ARPA (open data)
6953,659,PM10,Odolo Via Praes,349,"BS",45.6460496337252,10.389295302792,C,SB,017121,IT_017121,IT,"Odolo",1929,294.90762548,6.54103127,IT_017121,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,2000-06-23,NaT,Daily,ARPA (open data)
6864,661,NOx,Rezzato Via De Gasperi,147,"BS",45.5157082948446,10.3362404229965,Agg_BS,SI,017161,IT_017161,IT,"Rezzato",13496,740.91564459,18.215299,IT_017161,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1992-08-05,NaT,Hourly,ARPA (open data)
6859,661,NO2,Rezzato Via De Gasperi,147,"BS",45.5157082948446,10.3362404229965,Agg_BS,SI,017161,IT_017161,IT,"Rezzato",13496,740.91564459,18.215299,IT_017161,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1992-08-05,NaT,Hourly,ARPA (open data)
6862,661,CO,Rezzato Via De Gasperi,147,"BS",45.5157082948446,10.3362404229965,Agg_BS,SI,017161,IT_017161,IT,"Rezzato",13496,740.91564459,18.215299,IT_017161,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1999-11-24,NaT,Hourly,ARPA (open data)
6954,661,PM10,Rezzato Via De Gasperi,147,"BS",45.5157082948446,10.3362404229965,Agg_BS,SI,017161,IT_017161,IT,"Rezzato",13496,740.91564459,18.215299,IT_017161,ITC47,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Brescia",intermediate,"intermediate, close to a city",Metropolitan,non-coastal,> 50 % of surface are in mountain areas,Other regions,1997-01-27,NaT,Daily,ARPA (open data)
9917,663,NOx,Mantova Via Ariosto,18,"MN",45.145260125789,10.8033259500793,A,UI,020030,IT_020030,IT,"Mantova",49440,774.63945456,63.82324023,IT_020030,ITC4B,IT,Italia,ITC,Nord-Ovest,ITC4,Lombardia,"Mantova",predominantly rural,"predominantly rural, close to a city",Non metropolitan,non-coastal,Other regions,Other regions,2004-06-05,NaT,Hourly,ARPA (open data)
